GeoFIPS,Region,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
35059,Union County,244486,248072,265341,288215,351169,316920,297541,332344,239002,240466,241180,205164,261388,250172,182641,194173,178379,177660,160694,159163,184697,212883,166981
35061,Valencia County,777688,862705,921408,986639,1078903,1166910,1264717,1316660,1284300,1297324,1336954,1246890,1252887,1340341,1345758,1421484,1518973,1658227,1644099,1714326,1849766,2042227,2295699
36000,New York,876285223,885386163,908535168,958565330,1009851006,1072271784,1116265310,1107860207,1155492252,1217747974,1245769442,1324471339,1364632910,1434606285,1498474663,1556829961,1624800665,1710665609,1787470891,1773369808,1923413303,2052758842,2172009629
36001,Albany County,18006524,18391092,19367955,20163456,20876044,21538544,22221413,22958596,24429266,24677028,25197054,25998359,27247945,28735895,30035306,31146807,31742890,32583380,34413380,34839217,38507011,40557893,43408101
36003,Allegany County,890645,929177,972374,1010941,1053798,1066923,1067139,1194595,1154790,1184114,1225550,1256771,1297084,1405697,1417699,1421548,1697623,1692746,1785373,1615836,1621934,1666173,1771297
36005,Bronx County,22365451,23252632,24007507,24991104,26050059,26808747,28184086,29449515,30636527,31433826,31940899,33174524,34757395,35902121,37064544,38861506,39476535,43902337,47112592,46521964,48621531,51299970,54590609
36007,Broome County,6468526,6442060,6405708,6461862,6639306,7005853,7346577,7821346,8018134,8425320,8528899,8767847,8703897,8679912,8799201,8797592,9063798,9221625,9549488,9423111,10077379,10522931,11167651
36009,Cattaraugus County,1986572,2051184,2154622,2287280,2296476,2386768,2416896,2520627,2580224,2674555,2750573,2740234,2859708,2944404,2971446,2946642,2888306,2895373,3034476,2890652,3141510,3407681,3596355
36011,Cayuga County,1676892,1711318,1829992,1985150,1999901,1989571,2204674,2240255,2146569,2465819,2483721,2551002,2702961,2829447,2820185,2772059,2802820,2863848,3008173,3065808,3318016,3666333,3813803
36013,Chautauqua County,3726787,3850222,3866917,3988409,4144010,4329277,4502773,4649259,4704039,4930524,4902624,4864305,4829212,4842247,4824578,4798559,4818623,4925351,5019101,4748315,5111825,5652893,6059833
36015,Chemung County,2469505,2513668,2586837,2712919,2845166,2900284,3057188,3292945,3313786,3465237,3595855,3669369,3776304,3851551,3762626,3729752,3691136,3826539,3889029,3793888,4061573,4309689,4544209
36017,Chenango County,1194933,1223014,1286492,1381254,1422539,1552396,1576235,1619295,1710149,1675893,1761139,1782591,1892458,2019340,2155716,2286324,2256103,2306639,2400005,2313610,2327623,2579413,2835071
36019,Clinton County,2484942,2680450,2840566,3097272,3176348,3395488,3464303,3440346,3454864,3476750,3439879,3457953,3584375,3621143,3742315,3737413,3770005,3784572,3849723,3795031,4056596,4457637,4716927
36021,Columbia County,1554131,1518469,1587327,1753567,1735835,1784884,1824496,1892440,1992479,2100297,2138846,2284988,2313845,2455198,2496391,2509703,2471607,2409548,2606056,2718204,2958507,3133048,3342326
36023,Cortland County,1144663,1171252,1218670,1227003,1271191,1302480,1365450,1494670,1466797,1506083,1595747,1683488,1743143,1778954,1860986,1751457,1779443,1856951,1859207,1872296,2000649,2201663,2303559
36025,Delaware County,1177585,1244332,1585201,1794808,1795125,1803361,1632180,1642542,1662245,1715093,1658009,1682723,1742882,1818067,1851114,1877338,1982111,1969604,2148318,2108604,2356551,2613496,2825403
36027,Dutchess County,8713956,8973963,9469236,9927214,10261078,10445102,10987828,11549155,11788334,12229408,12536016,12672923,13034580,12998153,13384638,13544290,14140113,14339922,14915913,14677035,16293610,17598087,18442506
36029,Erie County,32464920,33593181,34729091,36550436,37576990,39711314,41365431,42665120,43932735,45480463,45581724,48460721,49454774,51987532,54745488,56146051,56612266,58787327,61341447,61569552,66414821,71884109,78078128
36031,Essex County,977237,1033045,1066027,1109578,1125408,1181998,1214810,1252295,1355792,1385587,1431409,1474956,1543806,1535186,1537575,1591744,1584008,1645390,1708186,1716949,1890503,1996076,2146542
36033,Franklin County,1071405,1125164,1198730,1276251,1298686,1356128,1446851,1524377,1569888,1692655,1762974,1785873,1827173,1803353,1806135,1870526,1906558,1926994,2011004,2008303,2182331,2384934,2556956
36035,Fulton County,1170869,1217297,1285777,1366437,1379232,1420122,1424183,1460434,1521206,1610588,1588817,1625387,1674199,1635888,1687091,1869444,1885996,1869805,1975412,1985266,2050750,2211353,2347890
36037,Genesee County,1577416,1533360,1597856,1679455,1744312,1799133,1897393,1955162,1992279,2051948,2111165,2124086,2217595,2292044,2372728,2360316,2374864,2505817,2563019,2514756,2716899,3055937,3290075
36039,Greene County,978972,1055681,1230858,1553213,1712317,2029412,1810838,1968814,2082606,2255507,2072868,2311833,2143633,2133168,2269769,2371195,2478772,2449042,2414103,2493547,2779132,3366552,3147789
36041,Hamilton County,125748,136582,148779,159308,164313,167703,176394,181303,199536,207834,225041,222261,225026,240562,238971,246942,233351,239763,241570,252123,256723,271729,292835
36043,Herkimer County,1315082,1407100,1394546,1390274,1367843,1338206,1369440,1395586,1484924,1545242,1571183,1621578,1717076,1771216,1750062,1747155,1730399,1802310,1905430,1940778,1990050,2106455,2200564
36045,Jefferson County,3388664,3514262,3803978,4119337,4642624,5086405,5373459,5763766,6087622,6463939,6755913,6669093,6599887,6571523,6479556,6419991,6422238,6537982,6654682,6653499,7169353,7651747,8037177
36047,Kings County,43776097,45704382,47416863,49283198,50509561,52354632,55335811,58138732,60719142,63652518,64690953,68504611,72108617,76563089,82582097,86707951,90473234,101276102,108494621,108153075,115245293,125087518,135980292
36049,Lewis County,510356,551932,580331,593582,619327,692198,760904,761014,821561,871845,902389,882089,931105,1013071,993490,1032559,1065508,1072795,1139378,1123040,1256041,1469124,1539679
36051,Livingston County,1216965,1259499,1312172,1389978,1432145,1480421,1607115,1690012,1661305,1805325,1867708,1888356,1986239,2005640,1980235,2023078,2137488,2282531,2327007,2243733,2430805,2708442,2886448
36053,Madison County,1449587,1488443,1557120,1671432,1699949,1711032,1823997,1924534,1928091,2055890,2089276,2114900,2143556,2228377,2253545,2217201,2318670,2416417,2439978,2420442,2547840,2853068,3053109
36055,Monroe County,32845299,33904159,34878911,35112504,35649729,36986626,38125420,39174097,40770933,41554291,41201653,42327162,42396304,42950283,44757621,45699167,46562059,47596424,49957192,49660908,53343149,56504201,59627912
36057,Montgomery County,1137641,1177509,1250805,1275013,1317861,1356026,1444251,1467963,1507621,1571612,1525326,1583136,1655816,1689779,1696152,1802042,1854588,1931304,2022963,1980213,2132925,2383580,2509562
36059,Nassau County,58317784,60500632,62987207,66890027,68943307,71742229,75828051,77958724,80725672,84365733,84923654,89132993,88651793,90993844,94761573,98251928,100715893,102890727,105969366,106188381,113260502,119620746,124416745
36061,New York County,354568871,345059678,344482671,363741309,397393865,433065577,448651866,416137057,441655681,475037193,494077691,543251722,564164258,605387881,632113508,665374293,708516749,749124139,779993754,770394618,847696897,895498298,938995155
36063,Niagara County,6615927,7035077,7185723,7483044,7536095,7852182,7907932,7816059,8152229,8550636,8859202,8462736,8753429,9134038,9077174,9520607,9718809,9884671,10403995,10364605,11107977,12278496,12638329
36065,Oneida County,6731196,6971869,7270728,7622640,7835906,8269422,8823068,8963340,9194113,9518174,9506392,9726349,9756435,9938524,10173889,10518391,10681680,11104142,11550048,11670697,12237736,13105718,14081730
36067,Onondaga County,18475361,19180017,20261002,21236700,21966947,22593698,23656314,23861904,24211819,25103471,25173314,26325762,26927131,28255597,30050160,30346179,30750604,31616714,33139810,33315754,35510073,37539059,39606443
36069,Ontario County,3759607,3239097,3365782,3513948,3695672,3906004,4106350,4261552,4353789,4663158,4765466,4932605,5360249,5517824,6100304,5914885,6119513,6321668,6639883,6630803,7157475,7680524,8151573
36071,Orange County,9744258,10105497,11010394,11810959,12270591,12513139,12943871,13588733,13948509,14496934,14532678,14922635,15297126,15788018,16775900,17240358,17921703,19028488,20684802,21130899,22834982,24583070,26013610
36073,Orleans County,802082,839423,879867,904850,932891,958746,1022264,1147080,1262673,1316106,1247083,1238421,1299910,1283054,1378431,1348341,1367534,1379300,1424934,1464226,1603170,1656901,1721641
36075,Oswego County,4316955,4032382,4275764,4372369,4543429,4647465,4749633,4790525,5295340,5691808,5730110,5935288,6355793,6497552,6697817,6457633,6765208,6782067,7129981,7076931,7989928,8563867,8531465
36077,Otsego County,1447273,1491417,1599537,1728320,1807068,1930075,1936740,2046154,2107823,2210132,2227144,2257136,2315402,2315658,2406849,2472283,2594280,2718114,2796470,2796457,2937548,3085601,3273476
36079,Putnam County,2282652,2462070,2568661,2811219,2909016,3062001,3294377,3261209,3306294,3487308,3534588,3291417,3371675,3506078,3552031,3764093,3853137,3989343,4098044,4012462,4374289,4624011,5018777
36081,Queens County,52742191,54443478,56509826,58946808,60762518,63312189,67121541,68793106,70636373,73138720,74912232,78109576,81692353,86409994,91966155,95120038,98123455,107910333,111524470,103095329,110046384,123146494,133874450
36083,Rensselaer County,3674679,3785578,3981798,4205557,4341370,4647246,4860310,5238032,5300775,5531227,5782241,5889684,5949956,6281855,6744407,7168881,8028270,7948619,9187979,10072998,12067279,13092486,14046834
36085,Richmond County,9203782,9464742,9890569,10475365,10667675,10685878,11355697,11865868,12119289,12495420,12741356,13053440,13673308,14127851,14770756,15274896,15913484,17403950,17706052,18076848,19196551,20812909,22297581
36087,Rockland County,11929842,13414421,13532542,13993579,13472430,14355368,14480555,15778853,17176465,17801556,18195643,18549692,17780470,18153887,19230074,18745661,17685761,17781843,18333972,18457963,20791534,21798175,23087966
36089,St. Lawrence County,2879550,2963821,3061330,3286337,3424104,3507724,3653192,3759521,3835114,4033411,4229878,4225876,4442081,4707774,4573701,4620197,4860344,4824256,4920637,5000184,5381772,5935591,6080142
36091,Saratoga County,5461722,5755122,6256741,6804189,7166427,7694680,7963865,8139992,8337871,8812397,9063545,9320093,9710628,9893490,10609109,11034554,11692407,12375992,12827188,12298675,13492365,14415578,14870710
36093,Schenectady County,5728384,6162682,6327162,6497140,6609100,6904933,7048597,7219638,7511200,7311899,7347057,7349396,7567584,7548320,7907326,8223299,8510436,8557755,9054192,8791227,9867722,10188261,11308892
36095,Schoharie County,627070,629541,673493,694004,724733,747069,755155,770676,778888,832134,826911,843676,875743,882791,927604,951525,1050031,1089653,1117609,1054414,1103955,1222965,1275861
36097,Schuyler County,311389,328341,347626,367103,374045,380352,421855,447057,456335,471270,490910,496246,510450,545347,533508,531793,521078,543261,551442,567629,573697,643610,683763
36099,Seneca County,705944,759949,781084,833470,883270,937387,975291,1046164,1127710,1168441,1209320,1244166,1274274,1329548,1370366,1377816,1468476,1512181,1653456,1535008,1739970,1878192,1947693
36101,Steuben County,3119137,2927414,2858479,3173649,3447580,3714893,3753607,4014545,3825234,4052224,4063820,3995389,4246459,4476923,4385352,4352755,4355031,4581613,4723639,4655061,4861232,5426925,5630923
36103,Suffolk County,51851336,54492381,57877031,61966246,64343124,68340124,70641756,74030172,76446707,80277908,81185983,84529553,86579666,89293557,92913160,95941961,98952851,101321192,105111083,107487532,116504173,124201892,131773969
36105,Sullivan County,1673469,1815528,1971330,2110720,2180705,2198784,2224070,2375873,2462165,2468289,2451376,2574317,2618064,2651504,2748459,2871072,2937040,3156172,3261486,3257000,3537199,3849263,4165178
36107,Tioga County,951850,987984,1033328,1109126,1153844,1278292,1368536,1472619,1456467,1513580,1477575,1483960,1675129,1767948,1843773,1700601,1699235,1778046,1764148,1637763,1615462,1734935,1759517
36109,Tompkins County,3414592,3601236,3870081,4055278,4149643,4293423,4454792,4736496,5014768,5259950,5307015,5472345,5494508,5546192,5834673,5982114,6140234,6312334,6537234,6200960,6616098,7043792,7388818
36111,Ulster County,4119695,4330904,4616741,4941099,5103541,5366392,5532620,5869593,5945083,6120593,6158568,6368891,6565299,6699081,6860391,7009369,7233714,7502171,7966505,7871278,8420793,9176969,9905383
36113,Warren County,2176076,2289943,2440379,2661649,2770520,2882501,2952508,3207131,3494753,3552941,3484030,3583387,3660873,3810766,4065565,4147507,4299247,4416032,5660999,5606254,6088858,5747679,6217252
36115,Washington County,1112297,1128637,1199188,1310207,1327115,1343532,1396707,1482275,1558344,1615352,1678276,1777975,1797701,1790319,1795552,1774338,1816234,1829333,2008706,2105586,2299280,2445533,2499838
36117,Wayne County,2368445,2411160,2466983,2553052,2501578,2651783,2874482,3065393,3213998,3404355,3294088,3380614,3550134,3460253,3659571,3810652,3928468,4037664,4252418,4054705,4322939,4749965,4803461
36119,Westchester County,45937388,46629476,48737465,53130672,54820744,57598219,60620889,61704772,62032090,65126327,66024510,70341528,71250105,73783620,75864211,78244083,81820011,85359845,89852359,92535252,96053755,103899669,111315719
36121,Wyoming County,858274,941589,1022116,1104716,1147830,1139701,1170613,1203976,1139532,1383738,1413350,1466766,1549232,1692261,1586994,1578773,1622473,1740909,1843486,1848461,2067807,2255518,2236084
36123,Yates County,508776,550648,561293,917743,837149,769737,690667,717325,715702,770400,721227,754582,805095,832095,859057,872733,916163,924645,993922,1014092,1192972,1254418,1278042
37000,North Carolina,287317129,297653002,310200276,329017740,354798493,388012109,402188328,420707226,413096785,422282229,430040125,444063165,460946407,482295658,508672414,528284328,546810139,568037295,592449645,600683341,662147133,728498665,788103178
37001,Alamance County,3729882,4007026,4045772,4343732,4506404,4784815,4836485,4861356,4660902,4873423,5016506,5113204,5401844,5624923,5775725,6137236,6087842,6231439,6547104,6755550,7441970,7921983,8624438
37003,Alexander County,565271,587788,617572,658440,675194,714057,702568,629191,618356,658744,635500,664105,708315,747789,781501,783493,833320,833406,854424,863981,958433,1135969,1132982
37005,Alleghany County,223421,243733,247829,259459,270293,271802,276242,266186,259583,266224,272793,273204,303783,315184,326971,332789,323992,327534,318341,319111,350591,380377,386336
37007,Anson County,576516,553127,538236,582362,580268,620197,633592,633846,629154,669830,665201,689215,719606,767085,818978,802848,832731,895354,812885,761001,885063,1128790,1064272
37009,Ashe County,526565,572461,569576,600100,618153,664361,643381,644367,653811,704894,671220,728585,710033,693257,687454,742579,767223,809364,818468,825089,854369,929378,994733
